Countries,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003
Cambodia,6.913508802850997,6.834389436863461,6.755463954041604,6.677158238457243,6.600158595496032,6.525051786111562,6.452348466574488,6.382600693892261,6.316550693905449,6.254878956043106,6.198344281139875,6.147569828013799,6.103001312899656,6.065025058185925,6.033955114714504,6.01000521082974,5.993279864364206,5.983706559029543,5.980916678797241,5.984204257340385,5.992875876931232,6.006191330697499,6.023333507275601,6.0435286736581775,6.06613763683792,6.0906709370179355,6.116847961979505,6.1444037415051,6.173125155729113,6.202858802125929,6.233408593819847,6.2644887143520025,6.295834928891476,6.327270679530016
Cameroon,7.501246020490596,7.532967554310465,7.5648734712027945,7.597182618476264,7.630071662470075,7.663653584568956,7.697980993843549,7.732935813615213,7.768168480948768,7.803068331993348,7.8366904500779375,7.867841362560933,7.895164290386403,7.917294287109717,7.933216909635733,7.942358853341308,7.944569799721929,7.940270897440951,7.930427356054039,7.916254549529749,7.89913649483424,7.880421265076855,7.861457703468858,7.843491142323022,7.827564049038696,7.814446632229032,7.804524946447646,7.797806736422077,7.793971707539839,7.792536048122665,7.792939911335328,7.794595672678237,7.796965038711287,7.799599666325848
Canada,9.598038386264724,9.622197888991884,9.646259356379751,9.670068127453092,9.693438757374478,9.716225532577491,9.738306657186428,9.759556187258184,9.779884878240091,9.799254309145342,9.817686340803172,9.835277697218878,9.852170062769531,9.868547960148389,9.88448931957517,9.899983637948209,9.915010257237135,9.929585375351179,9.94375883401222,9.957655837504143,9.971515659146915,9.985690867892032,10.00057616327766,10.016474708213272,10.033557380402717,10.051862826275933,10.071360628123836,10.091955839361166,10.113459176147229,10.135635383862049,10.158227006151316,10.18102010954461,10.203897519366379,10.226793932338827
Cape.Verde,7.580627370830151,7.582109872104539,7.583763218469282,7.585916999755046,7.58913086987152,7.593998693512549,7.601241505412615,7.611401047621674,7.624875588672867,7.641907564527188,7.66254993184724,7.686653172160388,7.713824017611498,7.743522224880717,7.775056807810631,7.807806256829917,7.841264145162575,7.875175087133626,7.909492116239416,7.944279779055674,7.9797881481463095,8.01639432882732,8.054423597579106,8.094128820684668,8.135614344965377,8.1789064526734645,8.223798846976019,8.270031840741664,8.317203811663804,8.364903774562368,8.41277037763965,8.460552120644193,8.5082502242262,8.555910667178386
Central.African.Republic,6.9280854529434714,6.931916555158013,6.9359761379274385,6.940382688159542,6.945034473309587,6.949651867002727,6.95381596497907,6.956981598349709,6.958540426120103,6.9579747589949115,6.955134100725654,6.950097792103334,6.942997415766967,6.934006759060005,6.923360998331107,6.911137589280279,6.897439342960402,6.882416161218568,6.8663256528789685,6.849462940918362,6.832254661674697,6.815322198655179,6.799489667495955,6.785750648400568,6.774770027115017,6.7668511968103475,6.76201265199949,6.760101582971402,6.760678478369031,6.763114680442742,6.766662789810182,6.770743394398971,6.7749886575457126,6.779257492702824
Chad,6.867223272939294,6.8420476081953945,6.8169511509737415,6.792153306330811,6.767836950961291,6.744014971523786,6.7207876343192465,6.698645191157904,6.678431107585266,6.661176239714894,6.648091717855055,6.639983616484573,6.637131249746317,6.639275496676242,6.645635933084754,6.655170814370365,6.66666696036307,6.679186568551781,6.691942578991344,6.704121057609912,6.715130458261581,6.7246226038541295,6.732275729899488,6.737889190995711,6.741442867132387,6.7430121221442825,6.742709646827802,6.740794250628323,6.7375290273042765,6.7331319109662235,6.72790872545621,6.722286087486279,6.716672915189982,6.711241419808445
Chile,8.716851591525677,8.710286684636744,8.703746237437679,8.697479077200443,8.691933600014213,8.687612272127641,8.685089552555214,8.684618057391356,8.68615117161806,8.68952864015418,8.694631035176199,8.701542170362284,8.710624566006942,8.722598180473334,8.738113541495467,8.75759832290546,8.78130212255276,8.809242599000145,8.841225196094287,8.876863439228766,8.915623202979447,8.956927101032683,9.00009347744298,9.044372265963743,9.08907734741545,9.13360252498574,9.177414472626817,9.22014923751759,9.26165122202243,9.301989671250633,9.341399388031308,9.380155367084274,9.418539137670768,9.45679184467873
China,6.152645600859346,6.198766690321545,6.245042821723968,6.29183283870268,6.339594779323346,6.388885496191345,6.44023933889566,6.4941641508660215,6.551024574224768,6.611007921559085,6.674183991534535,6.740555690921823,6.809994074015988,6.882238665995577,6.956977938828617,7.033821302718868,7.112403256324004,7.192359026448924,7.273454219097347,7.355608297340959,7.438820965327969,7.522981498623795,7.607945193861732,7.693495952224657,7.77937836121942,7.865264711124141,7.950891792139796,8.036087811136573,8.120755955595639,8.204909312739872,8.288642203278366,8.372070745842505,8.455325717270956,8.53851257241993
Colombia,8.190650907899455,8.216923825745784,8.243098869254165,8.269022572135643,8.294529033905844,8.319473800467476,8.343735791520222,8.36717824347861,8.38965705145692,8.411007589810517,8.43115015991732,8.450126683339148,8.468103872670547,8.485323495700818,8.502028888198682,8.518400478047246,8.534547674615109,8.550495618873944,8.566218059431396,8.581667406399797,8.596787259430359,8.611518488628912,8.625814869041182,8.63961379609454,8.652830276084236,8.665354902440681,8.677077621928413,8.687932203218992,8.697928263618511,8.707180757841732,8.715877266339703,8.724204890118255,8.732342804508825,8.740417651526972
Comoros,7.417069605988045,7.432336696769131,7.447598292765555,7.462790711394233,7.477983661398515,7.493094409439619,7.507859665469135,7.5221887687714,7.536038126767242,7.549247676306289,7.561533716950729,7.572576161830325,7.582009721599469,7.589461979277118,7.594621801040115,7.597200616480867,7.5968098913017545,7.593094427578206,7.5858162956255235,7.574832015640866,7.56015988681689,7.54193840968354,7.520373997304328,7.495776954409449,7.468481059309735,7.438893193071557,7.407482153648961,7.374662487612204,7.340839542697091,7.306388656273892,7.2716136409306005,7.23672574378795,7.201793034525598,7.166826790965727
Congo..Dem..Rep.,7.338546917350426,7.309830350228011,7.280912003871323,7.251586967570744,7.221651139651734,7.191115988142132,7.1601868750896696,7.129152343501542,7.0981542175716275,7.067168401495908,7.036016723419203,7.004505462878024,6.972478364146734,6.9397722385869844,6.905884427296324,6.87020249689783,6.832013887016284,6.790584393382226,6.74533431707729,6.69587182189176,6.642023490288523,6.583838095752365,6.521962191575934,6.457566520703862,6.391875224708477,6.325790028662716,6.259990528579828,6.194868820097124,6.130644355291423,6.067482710894745,6.005584509684617,5.945016994883045,5.885542779129366,5.826693116197726
Congo..Republic.of,7.130370732839745,7.183886307739949,7.2373725766543044,7.290963145166651,7.344795850274254,7.398998877443111,7.453424731294197,7.507734060847208,7.561377705397517,7.61346047514071,7.662739540849753,7.707799000515353,7.747177430636552,7.779758598727097,7.804913216609437,7.822432276991539,7.832527873077909,7.835705875153698,7.8324853326121255,7.823294720735334,7.808462791688857,7.788220581644923,7.762979978579615,7.733107150558425,7.699132864996801,7.66138759083432,7.619900152178586,7.574741656654005,7.526166310857058,7.474775095907537,7.421961497870893,7.368735432266657,7.315450510355502,7.262158241241058
Costa.Rica,8.696520859181373,8.707329385358214,8.718000235270866,8.728263041864514,8.737797350116281,8.746274847766967,8.753398346309567,8.758899302800888,8.76254832523483,8.764295338834023,8.764332299599623,8.763114586647712,8.761311520834768,8.759685201130626,8.758855188490395,8.759278998946069,8.761348445685538,8.765359704823673,8.771521654035725,8.779953564426574,8.790689786989523,8.803697716795936,8.818859027232232,8.8359123431247,8.854534485089545,8.874411884432352,8.895265340923975,8.916857627329605,8.93894023381271,8.961250470213185,8.983559788230957,9.005803753363038,9.028031518422958,9.050278468538629
Cote.d.Ivoire,7.5771732696453,7.590098059111823,7.602971076021432,7.615787240639754,7.628550278920713,7.641181222381855,7.65339269191611,7.664878307986387,7.67540599455161,7.684768045490174,7.692943096775441,7.700112204131757,7.706306436685053,7.711387812116888,7.715325194548058,7.7180442369964375,7.719395516956866,7.719199722769171,7.717370443612257,7.713876949547257,7.708722572298677,7.7022591201951425,7.694975252329985,7.6873557380544995,7.679868959599255,7.672867145763769,7.66644822315134,7.660539177908741,7.65498522673111,7.649587298472047,7.644171497160669,7.638651838782281,7.6330400269103515,7.627385532694214
Cuba,7.84174822640943,7.895463421615989,7.949303194427252,8.00350719601334,8.058345277402005,8.114006223670083,8.170435555621573,8.227417269275074,8.284545856450952,8.341358611762585,8.397353313352182,8.451888980409597,8.503904403094293,8.552222095624913,8.59570642039151,8.633248482638562,8.663709882186776,8.68648220220099,8.7014624985498,8.709013184018659,8.709961575210858,8.705576433574269,8.697385825956546,8.687136824289613,8.676474458632184,8.666592857640055,8.658291930525284,8.651987633658937,8.647824372709872,8.64565543400436,8.645088388208983,8.645636438938526,8.646820016126359,8.648249036452393
Cyprus,8.529715651749465,8.5687405218186,8.607888069928995,8.64756011195299,8.688463937651825,8.731544148950908,8.777437048821781,8.82604847086091,8.876930308032023,8.929556124881751,8.983421775995556,9.03809163881588,9.093228298699007,9.148539305952186,9.203753621313133,9.258615960262638,9.312871415392937,9.366236236335554,9.41836540810583,9.468925472320661,9.51770610814176,9.564619672185271,9.609760999537587,9.653290755357567,9.695453083599704,9.736423903983566,9.776310312580197,9.81527420215726,9.853480529673119,9.891069497423981,9.928161414019556,9.96488810753005,10.00137617660778,10.037767951585868
Denmark,9.720903283060123,9.734323634186884,9.747714682798385,9.761030415540487,9.774272525720907,9.787531300317175,9.800900844481081,9.81438827408992,9.828030409863628,9.841877913665728,9.855996659822203,9.870503591086846,9.885508640856935,9.901019622638497,9.916973932776381,9.933246216079887,9.949701163125246,9.966243028024286,9.982876648177484,9.999662724147566,10.016704618481041,10.034107112201752,10.0519529598079,10.070284000377427,10.089097747782013,10.108283825616278,10.127708537146846,10.147237870571844,10.166747503388304,10.186149094948204,10.205386954740005,10.22443971933954,10.243356988309358,10.26221597577525
Dominica,8.313240898483905,8.310405452366556,8.30775188011647,8.305756358484365,8.30520139353469,8.307032541489168,8.312057330774513,8.32076659328234,8.333511263035081,8.350555528381886,8.372143063377154,8.398140862992294,8.427842051920234,8.460456544949562,8.495232569371158,8.53150773002716,8.568614802561257,8.60586194926621,8.642698201737234,8.678763323397472,8.713867147536392,8.747766040486566,8.78025573822617,8.811054958252631,8.840050796501433,8.867258274767053,8.89272378922013,8.916458770185242,8.938494597946306,8.958893382420703,8.977867037277292,8.99579206813259,9.013129075554692,9.030219052839236
Dominican.Republic,7.968707728458194,7.9990656076141144,8.029310265444346,8.059240459005983,8.088611401465599,8.117232250747223,8.145021372024589,8.171899257687334,8.197771856961083,8.222524843800702,8.245988648544612,8.267918136342983,8.288139246028786,8.306671088534335,8.32374627760784,8.339806531156391,8.355421704806217,8.371167576040643,8.387629366747337,8.40539591846036,8.425019399256454,8.446997073905798,8.471581658969502,8.498758029965725,8.528408145696952,8.560348102700877,8.5943262992393,8.629980337804604,8.666912251919028,8.70472033461339,8.743057548212265,8.78163468439521,8.820252771867384,8.858821707143704
Ecuador,8.008557401734619,8.06069789832693,8.112533393546506,8.163347139089371,8.212133924423567,8.257959289281644,8.300013960864455,8.337600482379214,8.370199393412783,8.39751502759754,8.419466649012483,8.436182392824222,8.44800413600459,8.45548333586261,8.459306245174723,8.460147540731398,8.458666754478605,8.455500746443493,8.45126963983368,8.446344240604143,8.44104900451659,8.435591720087617,8.4300808947264,8.424566029978378,8.419054324028735,8.413499772441257,8.407844258425866,8.40203907418508,8.396063291716864,8.389966067927723,8.38383154647194,8.37770794407074,8.37160820695005,8.365527787660977
Egypt,7.487971132421018,7.515706650891136,7.543585853981814,7.571847234993606,7.600845510480262,7.630844232614599,7.6619788327059375,7.694085894929222,7.72690115672697,7.760197021278214,7.793713475885921,7.8271794465013205,7.860471001421457,7.893505697601987,7.926215800145892,7.958565707875204,7.990537840852731,8.022116450938272,8.053289298405243,8.08407136089138,8.11446128253878,8.14447561609523,8.174162140312228,8.203608099866212,8.232913104670502,8.262130321393858,8.291248729755665,8.320180241585875,8.34890745931675,8.37740620575883,8.405668054314578,8.433728629534034,8.46165879529554,8.489534769081178
El.Salvador,8.270513187634432,8.27487884192022,8.27910893147444,8.282916375724461,8.285942668571872,8.287814071966611,8.28816964181551,8.28675266195868,8.283491138342335,8.278552336339374,8.272429066317654,8.26582751490768,8.259503920288811,8.254139597254332,8.250275580194447,8.248296356243957,8.248481309228975,8.25105473469296,8.256164603040741,8.263885883070266,8.27419923842432,8.28693872810591,8.301805157615975,8.31836383133371,8.33611094111685,8.354550568335034,8.37324416482621,8.391880740554493,8.410263561959498,8.428306695282297,8.44600012863858,8.463406185430438,8.480627514213564,8.49776998590378
Equatorial.Guinea,7.272923349928294,7.313845524223624,7.354336518066975,7.393458730142367,7.429703983248141,7.461252672491779,7.486079475427421,7.5025715472773475,7.509959462154035,7.508501869099944,7.499280218186852,7.483811461330373,7.46382772780695,7.441207663775288,7.418027665679853,7.396492597038931,7.378919173291339,7.367762605326844,7.3654450511766285,7.374161762213466,7.3960905713103,7.433239497235657,7.487575012648123,7.560873229116791,7.654965645087963,7.77115951867665,7.908730319599213,8.064873684841027,8.235498367919046,8.41687674747004,8.605706820178392,8.79909361768774,8.994574697002038,9.190476560425862
Ethiopia,6.205793761706435,6.203325218348535,6.20076996392901,6.198015513670605,6.19497118013036,6.191598651356697,6.187908554239063,6.183915087030841,6.179679790065785,6.17529120243056,6.170823904136656,6.166417147029192,6.162346188857021,6.159081662329521,6.157246944700318,6.157705348108307,6.16128724406037,6.168763447816966,6.180849408758799,6.197581195079058,6.21888674876136,6.244353701273764,6.273370945314712,6.304917712319722,6.338075102745519,6.372125842992291,6.40648120543343,6.440645690654442,6.474283029171375,6.507218622147749,6.539355635124712,6.570787405837228,6.601725570959467,6.632414657587325
Fiji,8.13725234302317,8.162108414815133,8.186749782890448,8.210804151639378,8.23380460898504,8.255458153540594,8.275570233440371,8.293989758706127,8.310603950760528,8.325316866547336,8.338058032474494,8.349042043189911,8.358647958109056,8.367311919171755,8.375496166916877,8.383479426222205,8.391530841282668,8.399980176268276,8.408950164925432,8.418375205525951,8.427859066672957,8.436738793835874,8.444657718920336,8.451555468493131,8.457493925065842,8.462529550945103,8.46673975441914,8.470212131546694,8.473168717567152,8.475834994468022,8.478425232592285,8.481090622534838,8.483855528382602,8.486656174440636
Finland,9.39926533837271,9.425599588695388,9.451876166366063,9.477948883639735,9.50365946655586,9.528909063091552,9.553722517176901,9.57817134515894,9.602262235092663,9.625926109484993,9.64897232469949,9.671177410211497,9.692358673521074,9.71236374013845,9.731084136857111,9.748447633293011,9.764429522061254,9.779041191037631,9.792328215189539,9.804412548994948,9.815586716892522,9.826427255648484,9.837715826407525,9.85019343593793,9.864405100060134,9.880592461313059,9.89875456880321,9.91871488861057,9.940125655581825,9.96258846592389,9.98574405349694,10.009276134794785,10.032983843512376,10.056741817463287
France,9.529290071099737,9.552873887772341,9.576385016490354,9.599714284819097,9.622748206643191,9.645427458594332,9.66773780216233,9.689623211748943,9.711031651272275,9.73191905711904,9.7522657116911855,9.77209620566713,9.791465082606784,9.810426805113234,9.82905299742945,9.847407716699683,9.865522200861513,9.883388683243306,9.900972922673144,9.918214932541177,9.935081683123851,9.951605413233697,9.967896321991843,9.984112915219116,10.00045051794019,10.017050450595491,10.034002368888835,10.051352150245666,10.069071545167233,10.087064603755643,10.105210816198893,10.123397498307797,10.141569966449744,10.159725180702836
Gabon,9.804885909869473,9.805066813946834,9.804678477229489,9.80266058517973,9.797859971447288,9.789208444866011,9.776038182519676,9.758033459357714,9.73610586038817,9.711739524266248,9.686117919195093,9.660116791840588,9.634557338308403,9.609996280094496,9.586818601778457,9.565255964104052,9.54546570359004,9.527561136065904,9.511508193172205,9.497071095109915,9.483795614758545,9.471030223674612,9.458104550355973,9.44439093366925,9.429273323053732,9.412198879208692,9.392843568663697,9.37112343592257,9.347209661174823,9.321453604356456,9.294385365199318,9.266521930746277,9.238277543374208,9.209922124098144
Gambia..The,6.832540330700854,6.835323533098298,6.838094935716055,6.840757736496991,6.843052968008922,6.844688110824086,6.845387117252698,6.8450674570052925,6.843790778692256,6.84180479384654,6.839349331014283,6.836488849272423,6.83316142030451,6.829203596940576,6.824572952067615,6.819332384382206,6.813566178368304,6.807327586492806,6.800736394016922,6.793938613330378,6.787135440463083,6.780602424708075,6.774687773381695,6.769767139660903,6.766257260568311,6.764576524659906,6.76502979225653,6.767635349999858,6.772170614817463,6.778166403063797,6.785039087400773,6.792335378476939,6.7997906783264055,6.8073352959075955
Germany,9.531239350557597,9.553044576590022,9.574806282122921,9.596459532971226,9.617958671354527,9.639321403773595,9.660559548866708,9.68160734502339,9.702389507308679,9.722845403827959,9.74295510036783,9.76279726655725,9.782525695333055,9.802307254789397,9.822248441085582,9.842397341654966,9.862754842831244,9.883266227857433,9.903835005953706,9.924303807727199,9.944481245971033,9.96416630909398,9.983210424799461,10.001566230203002,10.019279530376132,10.03640782816244,10.053027542897233,10.06922631202856,10.085075108915213,10.100625595996723,10.115917218062982,10.130985205245084,10.14589769887568,10.160743698548115
Ghana,7.075262637474726,7.070010743231153,7.064441578075492,7.058136586631953,7.051183075467208,7.04394098050274,7.036948260651123,7.030590471443055,7.025087261894039,7.020242765666722,7.015984171423248,7.0123930805842125,7.00960727553693,7.007808388465768,7.007339648417204,7.008397008681647,7.011117948680261,7.015423638436961,7.02120087192671,7.028285983138616,7.036550611159939,7.045917930564277,7.0563454138408925,7.067806600138376,7.080349742236159,7.094066922983766,7.109004588941665,7.125249036831914,7.142890112527441,7.161773559514851,7.181623983271672,7.202029624336485,7.222721265818527,7.243485784409742
Greece,9.117690396555615,9.142380224190793,9.166817652087657,9.19061277193292,9.213407677510126,9.23500019031605,9.255102460237458,9.2734185027328,9.289731066131278,9.303896426446679,9.315943543743606,9.326086283008436,9.334682203089798,9.342144424775888,9.348877468584735,9.355218928157694,9.361459493240078,9.367877351591137,9.374725565669072,9.38215173502297,9.39028035125984,9.39927681853856,9.40931325984477,9.420603009218281,9.433369846044206,9.447752949217495,9.463799448915523,9.481457857539821,9.500577589147962,9.520937418148652,9.542266332382031,9.564263959374175,9.58663814500424,9.60915673954847
Grenada,8.001853498053928,8.0180966123276,8.03436387529109,8.050690997632358,8.067110979111982,8.083645374373535,8.100310989046271,8.11712188786065,8.134079068826532,8.15118026141571,8.168536846190808,8.186213206653079,8.204281754435447,8.222623233265187,8.241042749470521,8.259333592655246,8.277453863421188,8.29566398652136,8.314541556677998,8.334438179914809,8.355540923670462,8.377921211939123,8.401620314750332,8.4266613311445,8.453108775880914,8.480965624122767,8.510122322196136,8.540401015575437,8.571537579591256,8.603215450081708,8.635179305187872,8.667226936818414,8.69927336405034,8.73129828388241
Guatemala,8.110374016996923,8.124366518161464,8.13822251092115,8.151659499237677,8.164382837712093,8.176109232183268,8.186555111236855,8.195434729899844,8.202443760574255,8.207334257679351,8.209935320624268,8.210249054491111,8.20852950722524,8.205214317361543,8.20083338347194,8.195946335189449,8.191085283217165,8.186716253897988,8.18321337429055,8.180816147862778,8.179667776132112,8.179844937032458,8.181376578314818,8.184237561854804,8.188312567962118,8.193433109779114,8.19939408686574,8.205984000002124,8.213008362278842,8.220266771496242,8.22759547263244,8.234902538892943,8.242172765597175,8.249429472613818
Guinea,7.781135163579634,7.78205791023805,7.782900159876634,7.783556798545618,7.783855114606346,7.78352654687308,7.782279557278054,7.779820141259022,7.776018130900108,7.770787268541672,7.764177719620431,7.756335769580076,7.7476025086135305,7.738452142970582,7.729524027031166,7.721460274613322,7.714777533464625,7.7098216663262304,7.7068304733984725,7.705945894945293,7.707342660464349,7.711208641527245,7.717699888619927,7.726886436927952,7.738771206545614,7.7532882955828315,7.770184197534268,7.789131282616048,7.8097529711231015,7.8316496617842475,7.854499876987228,7.878015903738612,7.901879595896804,7.925849301755238
Guinea.Bissau,6.525407408551031,6.520273732371161,6.515168466438518,6.510118662907959,6.504959788646608,6.499375920090198,6.4930337664814175,6.485939703682195,6.47831264644667,6.470555446296977,6.463072213064368,6.456304532764533,6.450099551471095,6.444300456102383,6.438744843577282,6.4332828471343,6.427878625283212,6.422523212474153,6.417270292517843,6.412190643357207,6.407319091392939,6.402809899778692,6.3989598851906475,6.39622754574558,6.394370615846298,6.392889937459822,6.391387730055981,6.389604356627815,6.387558588842189,6.385568289844781,6.383478792556038,6.380914905368237,6.37813392187689,6.375334017055648
Honduras,7.562480635024281,7.57963616742316,7.596689830868884,7.613592102379212,7.6303956247213804,7.64721596855179,7.663914935220935,7.68018770566979,7.695691336002904,7.710048937124828,7.722941268999418,7.734164948462648,7.743564495748101,7.751111927803359,7.756925402814316,7.761145099125597,7.7638686339163865,7.765196174837993,7.765214542286611,7.76403876914052,7.761808906822569,7.75875946932355,7.755142569338953,7.751170689298106,7.747086647268958,7.743139689475129,7.739416040121652,7.735900335404669,7.732562734326934,7.729420101695891,7.726545036140285,7.723885621046347,7.721358770555899,7.718877322217285
Hong.Kong,8.854593786679219,8.915734825855722,8.976869377164823,9.03800002129157,9.099168599670428,9.160527570246781,9.22214158004849,9.28383896805387,9.345305005237702,9.406214038273504,9.46630439411582,9.52535024549788,9.583203759752971,9.639805511573558,9.695086045680405,9.748910983871852,9.80110419757676,9.851330741303004,9.89916523049279,9.94423061762473,9.986253466760347,10.025001381798328,10.060273708522235,10.091936231941178,10.119969691808196,10.14450254964674,10.165837200977544,10.184413101208497,10.200778605165192,10.215613593178517,10.229460815327675,10.242676068281037,10.255572247887251,10.268366488778975
Hungary,8.70433460773928,8.742000110558557,8.779536381208791,8.816654025863453,8.853032506112864,8.888400587815818,8.922507963778038,8.955100180825365,8.98592357918813,9.014800796524097,9.041521665967517,9.065965354089991,9.088027546550624,9.107639418210617,9.12479684471628,9.139543343848569,9.152001596229669,9.162357325433945,9.170883671899025,9.178012361710953,9.184355064027221,9.190684359056101,9.197859421671781,9.206530150573647,9.217123962113106,9.229960416452958,9.245189523503143,9.262792850675872,9.282561535538136,9.304155535284691,9.327153133491533,9.351095674183721,9.375556298304584,9.4002012959504
Iceland,9.409348112995108,9.450394635248323,9.491210075069377,9.531583052765393,9.571239378680309,9.609915113504819,9.647443081331533,9.683616138052852,9.71810664734651,9.75061882545985,9.780923657862951,9.808871948815597,9.834433829322737,9.857707455163673,9.878880642860768,9.898084878564761,9.915415299130839,9.930935656448753,9.944756959941655,9.95718213786174,9.968640050413223,9.979629729327042,9.990695342943749,10.002372518866391,10.015054939677134,10.02896171337164,10.04417649393381,10.0605884541777,10.077960597925191,10.095994887610267,10.114412843507115,10.132984372636301,10.151588153643143,10.170214604552383
India,7.006915759612886,7.024812274048992,7.042819909486608,7.061185654464587,7.08018741706722,7.100097178709321,7.121052991931044,7.143122720664928,7.166305590024731,7.190574491224753,7.215942608069523,7.242342490981174,7.269686174632272,7.297875934451015,7.32679860345131,7.356305005306565,7.386243167122458,7.416484632567196,7.446930361995883,7.477539026838,7.508369230711729,7.5395813185201614,7.571435063887348,7.604170984547501,7.637970836546058,7.672922846870724,7.708992438063552,7.7460915470592555,7.784078330001535,7.8227358622905205,7.861811357805797,7.901146831378076,7.940629748773318,7.98016961896347
Indonesia,7.2434370668664485,7.285024348701335,7.326387988843406,7.367138020869537,7.4068752388535595,7.4453692296110185,7.482491385998316,7.518144832041479,7.552351929276328,7.585314519552522,7.617438269912287,7.6492496745037375,7.681335294571298,7.714253029694698,7.748309690420283,7.783645823934978,7.820323070353924,7.858200333094607,7.896955977842303,7.936098043693963,7.975060774066099,8.013275210480787,8.050180876540557,8.085300763299578,8.118296565933033,8.148994328318357,8.177379033677505,8.203600092201054,8.228039788447234,8.251280189494311,8.273807782251437,8.295949496569383,8.317936052391067,8.339882542908738
Iran,8.895040438724672,8.877622459436143,8.859629552620877,8.840259621871947,8.818748477241709,8.794634920048848,8.767682206813848,8.737824951466294,8.705629897503636,8.671955317621123,8.63788585324977,8.604705904912448,8.57360572622068,8.545323316955244,8.520342963748861,8.499070902395951,8.482012497162785,8.469819350516525,8.463013418871078,8.461846960649597,8.466195642217546,8.47550661431563,8.48904612205267,8.50598723215626,8.525602735786881,8.547263307716538,8.570559203947306,8.595131293216063,8.62066696538367,8.646858575054209,8.673464665150279,8.700297590890965,8.727253730265781,8.75423368949954
Iraq,7.6575562431371065,7.688412731971913,7.719131925829332,7.74947795371177,7.778787993243226,7.806194058776037,7.830554551942275,7.85047870344129,7.864866997067397,7.872797553403251,7.873928751874776,7.868747280303836,7.85837361106116,7.843299433860201,7.823513562735291,7.799250280317173,7.770864533895717,7.738650797449243,7.703161667827519,7.665640678337674,7.6280916400118715,7.593118730742951,7.563853965529301,7.541534053614113,7.526100384023573,7.517164584042198,7.514052867966511,7.515305910619871,7.519650567722331,7.525026470434732,7.529733494206735,7.532958045817623,7.534567056038953,7.535124401926396
Ireland,8.987121507958024,9.01204716354498,9.036894416868419,9.06150783751131,9.08573914997349,9.109499319605995,9.132740152212818,9.155397204875678,9.177376436073024,9.198645332126045,9.219329884991357,9.239739360554433,9.26030978621432,9.281603679511118,9.304233872708295,9.32876604531128,9.355716150490274,9.385538763515552,9.418559014724694,9.454963340479985,9.49481852050439,9.538127023083042,9.584923424603748,9.63520322605281,9.688864666124207,9.745635062320808,9.805069004139874,9.866632574931474,9.929742868541897,9.99386471287866,10.058522018842117,10.123382723391906,10.188279786091307,10.253165789242136
Israel,9.432498141631568,9.449025460340808,9.465337044426324,9.48112726553541,9.496125564877564,9.510221292065543,9.523472438850572,9.536115045030465,9.548432320686956,9.560642214538422,9.572961302268617,9.585632762138284,9.598837058903111,9.612759094542564,9.627576679680823,9.643476878369537,9.66056556924017,9.678830725298708,9.698173674334546,9.718529691492417,9.739832101982536,9.761904844030171,9.784505755848482,9.807364207520685,9.83019843176162,9.852703074977505,9.87460454344501,9.895713281378342,9.915952670543206,9.935328319568116,9.953910329488409,9.971806750443339,9.989264627623838,10.006552701452268
Italy,9.358888047278024,9.38690087551857,9.414911769406839,9.442873876893636,9.470685597008124,9.498268064370247,9.525611307969989,9.552630532894803,9.579246457844507,9.605360519186478,9.630866793681301,9.655717137745953,9.67994382131443,9.703607744364685,9.726749913223236,9.749357980081493,9.771377690512605,9.792729721874837,9.813317602658982,9.833048051775993,9.85187570243101,9.869825266342414,9.886991260864397,9.903524918266635,9.919604575909949,9.935356081610818,9.950862580215647,9.966193927816368,9.981390412974491,9.996472871222473,10.01144924713638,10.026318225855675,10.04110162457963,10.05584522213998
Jamaica,8.45093610184903,8.43579928172143,8.420514128799084,8.404871211715149,8.388842554529157,8.372606995702045,8.356497038655744,8.340916477435648,8.326324375273664,8.313228305116201,8.30219628962622,8.293764699274135,8.288273917397227,8.285911293019394,8.286712772595504,8.290679430930616,8.297701291361745,8.307426823282725,8.319245856590321,8.332493446599,8.34645102812551,8.36045197172966,8.373962677879176,8.386532415130853,8.397851977673431,8.407806814568529,8.416433514705014,8.42387783276,8.430335348259135,8.436005062632207,8.441137853766154,8.445947038542872,8.450584220955122,8.455159535307844
Japan,9.355108670558822,9.38440984754422,9.413660301864835,9.442763762825189,9.471672829888455,9.500483205493145,9.529288103768748,9.558143165492769,9.58706262689869,9.61602639992425,9.6450183338185,9.674069640743088,9.703223547909532,9.732514633658921,9.761943370788634,9.791421943698477,9.820760280481059,9.849705232932344,9.877928954823036,9.90503879347767,9.93066431370988,9.954509397602344,9.976407035351388,9.996333420819134,10.014365281093816,10.030625670658742,10.045254959375532,10.058411631664503,10.07031442676168,10.081244567670861,10.091478120284961,10.101246069287313,10.11076215859765,10.120196073556006
